what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1383961135453
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1383961135453
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1383961135454
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1383961135454
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1383961135455
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1383961135455
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1383961135455
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1383961135456
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1383961135456
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1383961135456
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1383961135457
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.bugzilla.core",1383961135457
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1383961135458
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1383961135458
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1383961135458
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1383961135459
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1383961135459
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1383961135460
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1383961135460
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1383961135461
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1383961135461
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1383961135462
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1383961135462
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1383961135463
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1383961135464
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1383961135465
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1383961135465
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1383961135466
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.3.v20111026-0100,"org.eclipse.mylyn.tasks.ui",1383961135466
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1383961135467
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110819-1700,"org.eclipse.team.svn.core",1383961135467
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1383961135467
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui",1383961135468
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1383961135468
os,sysinfo,,,"win32",1383961135470
arch,sysinfo,,,"x86_64",1383961135471
ws,sysinfo,,,"win32",1383961135471
locale,sysinfo,,,"en_US",1383961135471
processors,sysinfo,,,"8",1383961135471
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1383961135471
java.runtime.version,sysinfo,,,"1.7.0_13-b20",1383961135471
java.specification.name,sysinfo,,,"Java Platform API Specification",1383961135471
java.specification.vendor,sysinfo,,,"Oracle Corporation",1383961135471
java.specification.version,sysinfo,,,"1.7",1383961135471
java.vendor,sysinfo,,,"Oracle Corporation",1383961135471
java.version,sysinfo,,,"1.7.0_13",1383961135471
java.vm.info,sysinfo,,,"mixed mode",1383961135471
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1383961135471
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1383961135471
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1383961135471
java.vm.specification.version,sysinfo,,,"1.7",1383961135471
java.vm.vendor,sysinfo,,,"Oracle Corporation",1383961135471
java.vm.version,sysinfo,,,"23.7-b01",1383961135471
started,bundle,net.sourceforge.metrics,1.3.6,"net.sourceforge.metrics",1383961136447
error,log,,,"CompilationUnitMetrics::addInnerClasses",1383961143746
error,log,,,"CompilationUnitMetrics::addInnerClasses",1383961143925
error,log,,,"CompilationUnitMetrics::addInnerClasses",1383961144201
error,log,,,"CompilationUnitMetrics::addInnerClasses",1383961148672
error,log,,,"CompilationUnitMetrics::addInnerClasses",1383961148812
error,log,,,"CompilationUnitMetrics::addInnerClasses",1383961148990
error,log,,,"CompilationUnitMetrics::addInnerClasses",1383961149106
error,log,,,"CompilationUnitMetrics::addInnerClasses",1383961149142
error,log,,,"CompilationUnitMetrics::addInnerClasses",1383961150617
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383961153640
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383961153720
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1383961155153
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1383961157077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383961160400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383961163902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383961166985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383962833724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383963181491
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1383964329411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383964338578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383964384485
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383964384862
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383964384950
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1383964386268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383964388601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383964400176
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383964400549
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383964400634
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383964420221
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383964424513
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383964424584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1383964450136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1383964450632
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383964452687
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1383964454232
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383964454349
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1383964466842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1383964477317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383964478555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383964483264
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383964500496
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383964517948
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1383964533733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383964621767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383964624123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383964624218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383964635513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383964700869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383964749331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383964767093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383964857019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383964857118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383964857151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383964858443
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383964860491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383964886563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383964991465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383965064779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383965081026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1383965181636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383965182344
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1383965187355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383965187895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383965190125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383965191784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1383965193558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1383965201382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1383965203701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383965204776
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1383965251676
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1383965251702
